evaluations raw_y
16 -1050.0000000000
95 -1021.0000000000
102 -874.0000000000
549 -816.0000000000
631 -758.0000000000
943 -748.0000000000
7815 -719.0000000000
19739 -710.0000000000
33726 -690.0000000000
35264 -651.0000000000
88507 -612.0000000000
100000 -1333.0000000000
evaluations raw_y
1 -1303.0000000000
6 -1196.0000000000
7 -1128.0000000000
41 -1030.0000000000
100 -933.0000000000
289 -875.0000000000
661 -835.0000000000
2048 -826.0000000000
2072 -796.0000000000
3139 -777.0000000000
11961 -728.0000000000
34530 -679.0000000000
48774 -640.0000000000
58429 -631.0000000000
100000 -1537.0000000000
evaluations raw_y
1 -1644.0000000000
2 -1293.0000000000
3 -1265.0000000000
7 -1157.0000000000
24 -1088.0000000000
44 -1012.0000000000
73 -1011.0000000000
98 -1001.0000000000
136 -943.0000000000
197 -893.0000000000
279 -826.0000000000
914 -825.0000000000
1627 -806.0000000000
