evaluations raw_y
58 3168.0000000000
72 3187.0000000000
118 3244.0000000000
246 3303.0000000000
567 3502.0000000000
611 3537.0000000000
10208 3598.0000000000
39853 3632.0000000000
39912 3673.0000000000
80743 3742.0000000000
100000 2320.0000000000
evaluations raw_y
1 2613.0000000000
2 2744.0000000000
4 2822.0000000000
11 2870.0000000000
14 2982.0000000000
15 3004.0000000000
31 3152.0000000000
37 3185.0000000000
138 3229.0000000000
396 3342.0000000000
469 3471.0000000000
3259 3493.0000000000
3381 3495.0000000000
5489 3505.0000000000
6649 3512.0000000000
7724 3745.0000000000
39271 3788.0000000000
100000 2919.0000000000
evaluations raw_y
1 2442.0000000000
3 2596.0000000000
5 3027.0000000000
56 3085.0000000000
61 3135.0000000000
79 3206.0000000000
135 3413.0000000000
728 3443.0000000000
2288 3492.0000000000
4316 3514.0000000000
5082 3601.0000000000
12850 3677.0000000000
55416 3686.0000000000
100000 2618.0000000000
evaluations raw_y
1 2614.0000000000
2 2909.0000000000
26 3287.0000000000
159 3289.0000000000
399 3306.0000000000
741 3381.0000000000
1029 3441.0000000000
1386 3544.0000000000
13668 3593.0000000000
14031 3876.0000000000
92757 3891.0000000000
100000 3191.0000000000
evaluations raw_y
1 2592.0000000000
2 2773.0000000000
4 2955.0000000000
7 3083.0000000000
35 3129.0000000000
154 3415.0000000000
197 3503.0000000000
2858 3507.0000000000
5848 3578.0000000000
7012 3605.0000000000
15333 3628.0000000000
100000 2171.0000000000
evaluations raw_y
1 2381.0000000000
2 2687.0000000000
5 2912.0000000000
7 2936.0000000000
13 2997.0000000000
24 3113.0000000000
44 3139.0000000000
107 3145.0000000000
202 3170.0000000000
245 3490.0000000000
4752 3505.0000000000
7802 3552.0000000000
14936 3668.0000000000
46347 3679.0000000000
49528 3725.0000000000
79157 3750.0000000000
100000 2680.0000000000
